Date,Trading method,Allocation no,Asset,Weight of asset(%)Asset price,Amount to buy ,Total spending,Timeframe
"Dec 30, 2020",One-off,836,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,836,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,837,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,837,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,837,sbonds,0.35,253.84,137,34776.08,
"Dec 30, 2020",One-off,837,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,837,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,838,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,838,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,838,sbonds,0.35,253.84,137,34776.08,
"Dec 30, 2020",One-off,838,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,838,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,839,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,839,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,839,sbonds,0.3,253.84,118,29953.12,
"Dec 30, 2020",One-off,839,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,839,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,840,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,840,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,840,sbonds,0.3,253.84,118,29953.12,
"Dec 30, 2020",One-off,840,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,840,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,841,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,841,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,841,sbonds,0.3,253.84,118,29953.12,
"Dec 30, 2020",One-off,841,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,841,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,842,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,842,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,842,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,842,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,842,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,843,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,843,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,843,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,843,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,843,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,844,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,844,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,844,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,844,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,844,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,845,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,845,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,845,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,845,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,845,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,846,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,846,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,846,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,846,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,846,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,847,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,847,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,847,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,847,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,847,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,848,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,848,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,848,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,848,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,848,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,849,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,849,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,849,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,849,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,849,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,850,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,850,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,850,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,850,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,850,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,851,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,851,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,851,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,851,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,851,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,852,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,852,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,852,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,852,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,852,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,853,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,853,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,853,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,853,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,853,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,854,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,854,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,854,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,854,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,854,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,855,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,855,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,855,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,855,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,855,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,856,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,856,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,856,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,856,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,856,cash,0.25,1,25000,25000,
"Dec 30, 2020",One-off,857,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,857,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,857,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,857,gold,0.3,177.7,168,29853.6,
"Dec 30, 2020",One-off,857,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,858,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,858,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,858,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,858,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,858,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,859,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,859,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,859,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,859,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,859,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,860,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,860,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,860,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,860,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,860,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,861,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,861,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,861,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,861,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,861,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,862,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,862,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,862,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,862,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,862,cash,0.25,1,25000,25000,
"Dec 30, 2020",One-off,863,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,863,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,863,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,863,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,863,cash,0.3,1,30000,30000,
"Dec 30, 2020",One-off,864,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,864,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,864,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,864,gold,0.35,177.7,196,34829.2,
"Dec 30, 2020",One-off,864,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,865,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,865,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,865,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,865,gold,0.3,177.7,168,29853.6,
"Dec 30, 2020",One-off,865,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,866,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,866,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,866,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,866,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,866,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,867,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,867,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,867,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,867,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,867,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,868,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,868,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,868,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,868,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,868,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,869,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,869,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,869,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,869,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,869,cash,0.25,1,25000,25000,
"Dec 30, 2020",One-off,870,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,870,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,870,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,870,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,870,cash,0.3,1,30000,30000,
"Dec 30, 2020",One-off,871,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,871,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,871,sbonds,0.05,253.84,19,4822.96,
"Dec 30, 2020",One-off,871,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,871,cash,0.35,1,35000,35000,
"Dec 30, 2020",One-off,872,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,872,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,872,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,872,gold,0.4,177.7,225,39982.5,
"Dec 30, 2020",One-off,872,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,873,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,873,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,873,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,873,gold,0.35,177.7,196,34829.2,
"Dec 30, 2020",One-off,873,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,874,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,874,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,874,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,874,gold,0.3,177.7,168,29853.6,
"Dec 30, 2020",One-off,874,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,875,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,875,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,875,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,875,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,875,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,876,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,876,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,876,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,876,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,876,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,877,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,877,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,877,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,877,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,877,cash,0.25,1,25000,25000,
"Dec 30, 2020",One-off,878,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,878,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,878,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,878,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,878,cash,0.3,1,30000,30000,
"Dec 30, 2020",One-off,879,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,879,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,879,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,879,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,879,cash,0.35,1,35000,35000,
"Dec 30, 2020",One-off,880,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,880,sbonds,0.1,203.32,49,9962.68,
"Dec 30, 2020",One-off,880,sbonds,0.0,253.84,0,0.0,
"Dec 30, 2020",One-off,880,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,880,cash,0.4,1,40000,40000,
"Dec 30, 2020",One-off,881,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,881,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,881,sbonds,0.45,253.84,177,44929.68,
"Dec 30, 2020",One-off,881,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,881,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,882,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,882,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,882,sbonds,0.4,253.84,157,39852.88,
"Dec 30, 2020",One-off,882,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,882,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,883,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,883,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,883,sbonds,0.4,253.84,157,39852.88,
"Dec 30, 2020",One-off,883,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,883,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,884,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,884,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,884,sbonds,0.35,253.84,137,34776.08,
"Dec 30, 2020",One-off,884,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,884,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,885,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,885,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,885,sbonds,0.35,253.84,137,34776.08,
"Dec 30, 2020",One-off,885,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,885,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,886,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,886,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,886,sbonds,0.35,253.84,137,34776.08,
"Dec 30, 2020",One-off,886,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,886,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,887,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,887,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,887,sbonds,0.3,253.84,118,29953.12,
"Dec 30, 2020",One-off,887,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,887,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,888,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,888,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,888,sbonds,0.3,253.84,118,29953.12,
"Dec 30, 2020",One-off,888,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,888,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,889,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,889,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,889,sbonds,0.3,253.84,118,29953.12,
"Dec 30, 2020",One-off,889,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,889,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,890,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,890,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,890,sbonds,0.3,253.84,118,29953.12,
"Dec 30, 2020",One-off,890,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,890,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,891,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,891,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,891,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,891,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,891,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,892,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,892,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,892,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,892,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,892,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,893,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,893,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,893,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,893,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,893,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,894,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,894,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,894,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,894,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,894,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,895,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,895,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,895,sbonds,0.25,253.84,98,24876.32,
"Dec 30, 2020",One-off,895,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,895,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,896,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,896,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,896,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,896,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,896,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,897,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,897,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,897,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,897,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,897,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,898,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,898,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,898,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,898,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,898,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,899,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,899,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,899,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,899,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,899,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,900,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,900,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,900,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,900,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,900,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,901,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,901,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,901,sbonds,0.2,253.84,78,19799.52,
"Dec 30, 2020",One-off,901,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,901,cash,0.25,1,25000,25000,
"Dec 30, 2020",One-off,902,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,902,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,902,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,902,gold,0.3,177.7,168,29853.6,
"Dec 30, 2020",One-off,902,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,903,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,903,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,903,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,903,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,903,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,904,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,904,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,904,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,904,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,904,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,905,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,905,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,905,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,905,gold,0.15,177.7,84,14926.8,
"Dec 30, 2020",One-off,905,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,906,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,906,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,906,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,906,gold,0.1,177.7,56,9951.2,
"Dec 30, 2020",One-off,906,cash,0.2,1,20000,20000,
"Dec 30, 2020",One-off,907,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,907,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,907,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,907,gold,0.05,177.7,28,4975.6,
"Dec 30, 2020",One-off,907,cash,0.25,1,25000,25000,
"Dec 30, 2020",One-off,908,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,908,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,908,sbonds,0.15,253.84,59,14976.56,
"Dec 30, 2020",One-off,908,gold,0.0,177.7,0,0.0,
"Dec 30, 2020",One-off,908,cash,0.3,1,30000,30000,
"Dec 30, 2020",One-off,909,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,909,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,909,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,909,gold,0.35,177.7,196,34829.2,
"Dec 30, 2020",One-off,909,cash,0.0,1,0,0,
"Dec 30, 2020",One-off,910,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,910,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,910,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,910,gold,0.3,177.7,168,29853.6,
"Dec 30, 2020",One-off,910,cash,0.05,1,5000,5000,
"Dec 30, 2020",One-off,911,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,911,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,911,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,911,gold,0.25,177.7,140,24878.0,
"Dec 30, 2020",One-off,911,cash,0.1,1,10000,10000,
"Dec 30, 2020",One-off,912,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,912,sbonds,0.05,203.32,24,4879.68,
"Dec 30, 2020",One-off,912,sbonds,0.1,253.84,39,9899.76,
"Dec 30, 2020",One-off,912,gold,0.2,177.7,112,19902.4,
"Dec 30, 2020",One-off,912,cash,0.15,1,15000,15000,
"Dec 30, 2020",One-off,913,stocks,0.5,203.32,245,49813.4,
"Dec 30, 2020",One-off,913,sbonds,0.05,203.32,24,4879.68,
