Date,Trading method,Allocation no,Asset,Weight of asset,Asset price,Amount to buy,Total spending,Investment period
"Jul 01, 2020",One-off,9730,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9730,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9730,sbonds,0.3,261.9,114,29856.6,3
"Jul 01, 2020",One-off,9730,gold,0.35,166.62,210,34990.2,3
"Jul 01, 2020",One-off,9730,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,9731,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9731,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9731,sbonds,0.3,261.9,114,29856.6,3
"Jul 01, 2020",One-off,9731,gold,0.3,166.62,180,29991.6,3
"Jul 01, 2020",One-off,9731,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,9732,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9732,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9732,sbonds,0.3,261.9,114,29856.6,3
"Jul 01, 2020",One-off,9732,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,9732,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,9733,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9733,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9733,sbonds,0.3,261.9,114,29856.6,3
"Jul 01, 2020",One-off,9733,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,9733,cash,0.3,1,30000,30000,3
"Jul 01, 2020",One-off,9734,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9734,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9734,sbonds,0.3,261.9,114,29856.6,3
"Jul 01, 2020",One-off,9734,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,9734,cash,0.35,1,35000,35000,3
"Jul 01, 2020",One-off,9735,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9735,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9735,sbonds,0.3,261.9,114,29856.6,3
"Jul 01, 2020",One-off,9735,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,9735,cash,0.4,1,40000,40000,3
"Jul 01, 2020",One-off,9736,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9736,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9736,sbonds,0.3,261.9,114,29856.6,3
"Jul 01, 2020",One-off,9736,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,9736,cash,0.45,1,45000,45000,3
"Jul 01, 2020",One-off,9737,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9737,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9737,sbonds,0.3,261.9,114,29856.6,3
"Jul 01, 2020",One-off,9737,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,9737,cash,0.5,1,50000,50000,3
"Jul 01, 2020",One-off,9738,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9738,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9738,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,9738,gold,0.55,166.62,330,54984.6,3
"Jul 01, 2020",One-off,9738,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,9739,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9739,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9739,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,9739,gold,0.5,166.62,300,49986.0,3
"Jul 01, 2020",One-off,9739,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,9740,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9740,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9740,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,9740,gold,0.45,166.62,270,44987.4,3
"Jul 01, 2020",One-off,9740,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,9741,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9741,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9741,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,9741,gold,0.4,166.62,240,39988.8,3
"Jul 01, 2020",One-off,9741,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,9742,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9742,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9742,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,9742,gold,0.35,166.62,210,34990.2,3
"Jul 01, 2020",One-off,9742,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,9743,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9743,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9743,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,9743,gold,0.3,166.62,180,29991.6,3
"Jul 01, 2020",One-off,9743,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,9744,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9744,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9744,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,9744,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,9744,cash,0.3,1,30000,30000,3
"Jul 01, 2020",One-off,9745,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9745,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9745,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,9745,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,9745,cash,0.35,1,35000,35000,3
"Jul 01, 2020",One-off,9746,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9746,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9746,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,9746,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,9746,cash,0.4,1,40000,40000,3
"Jul 01, 2020",One-off,9747,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9747,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9747,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,9747,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,9747,cash,0.45,1,45000,45000,3
"Jul 01, 2020",One-off,9748,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9748,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9748,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,9748,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,9748,cash,0.5,1,50000,50000,3
"Jul 01, 2020",One-off,9749,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9749,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9749,sbonds,0.25,261.9,95,24880.5,3
"Jul 01, 2020",One-off,9749,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,9749,cash,0.55,1,55000,55000,3
"Jul 01, 2020",One-off,9750,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9750,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9750,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,9750,gold,0.6,166.62,360,59983.2,3
"Jul 01, 2020",One-off,9750,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,9751,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9751,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9751,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,9751,gold,0.55,166.62,330,54984.6,3
"Jul 01, 2020",One-off,9751,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,9752,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9752,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9752,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,9752,gold,0.5,166.62,300,49986.0,3
"Jul 01, 2020",One-off,9752,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,9753,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9753,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9753,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,9753,gold,0.45,166.62,270,44987.4,3
"Jul 01, 2020",One-off,9753,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,9754,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9754,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9754,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,9754,gold,0.4,166.62,240,39988.8,3
"Jul 01, 2020",One-off,9754,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,9755,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9755,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9755,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,9755,gold,0.35,166.62,210,34990.2,3
"Jul 01, 2020",One-off,9755,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,9756,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9756,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9756,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,9756,gold,0.3,166.62,180,29991.6,3
"Jul 01, 2020",One-off,9756,cash,0.3,1,30000,30000,3
"Jul 01, 2020",One-off,9757,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9757,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9757,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,9757,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,9757,cash,0.35,1,35000,35000,3
"Jul 01, 2020",One-off,9758,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9758,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9758,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,9758,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,9758,cash,0.4,1,40000,40000,3
"Jul 01, 2020",One-off,9759,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9759,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9759,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,9759,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,9759,cash,0.45,1,45000,45000,3
"Jul 01, 2020",One-off,9760,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9760,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9760,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,9760,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,9760,cash,0.5,1,50000,50000,3
"Jul 01, 2020",One-off,9761,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9761,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9761,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,9761,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,9761,cash,0.55,1,55000,55000,3
"Jul 01, 2020",One-off,9762,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9762,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9762,sbonds,0.2,261.9,76,19904.4,3
"Jul 01, 2020",One-off,9762,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,9762,cash,0.6,1,60000,60000,3
"Jul 01, 2020",One-off,9763,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9763,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9763,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,9763,gold,0.65,166.62,390,64981.8,3
"Jul 01, 2020",One-off,9763,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,9764,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9764,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9764,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,9764,gold,0.6,166.62,360,59983.2,3
"Jul 01, 2020",One-off,9764,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,9765,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9765,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9765,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,9765,gold,0.55,166.62,330,54984.6,3
"Jul 01, 2020",One-off,9765,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,9766,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9766,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9766,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,9766,gold,0.5,166.62,300,49986.0,3
"Jul 01, 2020",One-off,9766,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,9767,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9767,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9767,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,9767,gold,0.45,166.62,270,44987.4,3
"Jul 01, 2020",One-off,9767,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,9768,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9768,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9768,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,9768,gold,0.4,166.62,240,39988.8,3
"Jul 01, 2020",One-off,9768,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,9769,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9769,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9769,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,9769,gold,0.35,166.62,210,34990.2,3
"Jul 01, 2020",One-off,9769,cash,0.3,1,30000,30000,3
"Jul 01, 2020",One-off,9770,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9770,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9770,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,9770,gold,0.3,166.62,180,29991.6,3
"Jul 01, 2020",One-off,9770,cash,0.35,1,35000,35000,3
"Jul 01, 2020",One-off,9771,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9771,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9771,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,9771,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,9771,cash,0.4,1,40000,40000,3
"Jul 01, 2020",One-off,9772,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9772,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9772,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,9772,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,9772,cash,0.45,1,45000,45000,3
"Jul 01, 2020",One-off,9773,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9773,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9773,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,9773,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,9773,cash,0.5,1,50000,50000,3
"Jul 01, 2020",One-off,9774,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9774,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9774,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,9774,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,9774,cash,0.55,1,55000,55000,3
"Jul 01, 2020",One-off,9775,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9775,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9775,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,9775,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,9775,cash,0.6,1,60000,60000,3
"Jul 01, 2020",One-off,9776,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9776,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9776,sbonds,0.15,261.9,57,14928.3,3
"Jul 01, 2020",One-off,9776,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,9776,cash,0.65,1,65000,65000,3
"Jul 01, 2020",One-off,9777,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9777,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9777,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,9777,gold,0.7,166.62,420,69980.4,3
"Jul 01, 2020",One-off,9777,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,9778,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9778,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9778,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,9778,gold,0.65,166.62,390,64981.8,3
"Jul 01, 2020",One-off,9778,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,9779,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9779,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9779,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,9779,gold,0.6,166.62,360,59983.2,3
"Jul 01, 2020",One-off,9779,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,9780,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9780,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9780,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,9780,gold,0.55,166.62,330,54984.6,3
"Jul 01, 2020",One-off,9780,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,9781,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9781,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9781,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,9781,gold,0.5,166.62,300,49986.0,3
"Jul 01, 2020",One-off,9781,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,9782,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9782,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9782,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,9782,gold,0.45,166.62,270,44987.4,3
"Jul 01, 2020",One-off,9782,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,9783,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9783,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9783,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,9783,gold,0.4,166.62,240,39988.8,3
"Jul 01, 2020",One-off,9783,cash,0.3,1,30000,30000,3
"Jul 01, 2020",One-off,9784,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9784,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9784,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,9784,gold,0.35,166.62,210,34990.2,3
"Jul 01, 2020",One-off,9784,cash,0.35,1,35000,35000,3
"Jul 01, 2020",One-off,9785,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9785,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9785,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,9785,gold,0.3,166.62,180,29991.6,3
"Jul 01, 2020",One-off,9785,cash,0.4,1,40000,40000,3
"Jul 01, 2020",One-off,9786,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9786,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9786,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,9786,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,9786,cash,0.45,1,45000,45000,3
"Jul 01, 2020",One-off,9787,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9787,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9787,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,9787,gold,0.2,166.62,120,19994.4,3
"Jul 01, 2020",One-off,9787,cash,0.5,1,50000,50000,3
"Jul 01, 2020",One-off,9788,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9788,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9788,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,9788,gold,0.15,166.62,90,14995.8,3
"Jul 01, 2020",One-off,9788,cash,0.55,1,55000,55000,3
"Jul 01, 2020",One-off,9789,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9789,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9789,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,9789,gold,0.1,166.62,60,9997.2,3
"Jul 01, 2020",One-off,9789,cash,0.6,1,60000,60000,3
"Jul 01, 2020",One-off,9790,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9790,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9790,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,9790,gold,0.05,166.62,30,4998.6,3
"Jul 01, 2020",One-off,9790,cash,0.65,1,65000,65000,3
"Jul 01, 2020",One-off,9791,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9791,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9791,sbonds,0.1,261.9,38,9952.2,3
"Jul 01, 2020",One-off,9791,gold,0.0,166.62,0,0.0,3
"Jul 01, 2020",One-off,9791,cash,0.7,1,70000,70000,3
"Jul 01, 2020",One-off,9792,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9792,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9792,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,9792,gold,0.75,166.62,450,74979.0,3
"Jul 01, 2020",One-off,9792,cash,0.0,1,0,0,3
"Jul 01, 2020",One-off,9793,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9793,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9793,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,9793,gold,0.7,166.62,420,69980.4,3
"Jul 01, 2020",One-off,9793,cash,0.05,1,5000,5000,3
"Jul 01, 2020",One-off,9794,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9794,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9794,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,9794,gold,0.65,166.62,390,64981.8,3
"Jul 01, 2020",One-off,9794,cash,0.1,1,10000,10000,3
"Jul 01, 2020",One-off,9795,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9795,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9795,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,9795,gold,0.6,166.62,360,59983.2,3
"Jul 01, 2020",One-off,9795,cash,0.15,1,15000,15000,3
"Jul 01, 2020",One-off,9796,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9796,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9796,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,9796,gold,0.55,166.62,330,54984.6,3
"Jul 01, 2020",One-off,9796,cash,0.2,1,20000,20000,3
"Jul 01, 2020",One-off,9797,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9797,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9797,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,9797,gold,0.5,166.62,300,49986.0,3
"Jul 01, 2020",One-off,9797,cash,0.25,1,25000,25000,3
"Jul 01, 2020",One-off,9798,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9798,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9798,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,9798,gold,0.45,166.62,270,44987.4,3
"Jul 01, 2020",One-off,9798,cash,0.3,1,30000,30000,3
"Jul 01, 2020",One-off,9799,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9799,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9799,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,9799,gold,0.4,166.62,240,39988.8,3
"Jul 01, 2020",One-off,9799,cash,0.35,1,35000,35000,3
"Jul 01, 2020",One-off,9800,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9800,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9800,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,9800,gold,0.35,166.62,210,34990.2,3
"Jul 01, 2020",One-off,9800,cash,0.4,1,40000,40000,3
"Jul 01, 2020",One-off,9801,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9801,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9801,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,9801,gold,0.3,166.62,180,29991.6,3
"Jul 01, 2020",One-off,9801,cash,0.45,1,45000,45000,3
"Jul 01, 2020",One-off,9802,stocks,0.0,181.47,0,0.0,3
"Jul 01, 2020",One-off,9802,cbonds,0.2,83.04,240,19929.6,3
"Jul 01, 2020",One-off,9802,sbonds,0.05,261.9,19,4976.1,3
"Jul 01, 2020",One-off,9802,gold,0.25,166.62,150,24993.0,3
"Jul 01, 2020",One-off,9802,cash,0.5,1,50000,50000,3
